B11,B12,B2,B3,B4,B8,EVI,NDBI,NDVI,NDWI,class_code,point_id,lon,lat,random,split
0.10474999994039536,0.05849999934434891,0.01769999973475933,0.03660000115633011,0.031700000166893005,0.1581999957561493,0.26014888273693587,-0.2032705694437027,0.666140079498291,-0.6242299675941467,1,11061002,100.55578533849723,14.375696293998882,0.662522284353982,train
0.029400000348687172,0.018850000575184822,0.0239499993622303,0.030950000509619713,0.02174999937415123,0.027650000527501106,0.015073710799340643,0.03067484311759472,0.11943322420120239,0.05631399154663086,1,799410258,100.5555645974124,14.402262870632486,0.31171107608941095,train
0.08895000070333481,0.05790000036358833,0.019850000739097595,0.02604999952018261,0.022099999710917473,0.040150001645088196,0.04407276775355663,0.37800154089927673,0.2899598777294159,-0.21299096941947937,1,806009712,100.55132160021341,14.363817190654576,0.5200680211778108,train
0.19779999554157257,0.12155000120401382,0.03350000083446503,0.06539999693632126,0.03945000097155571,0.29774999618530273,0.5032340945838668,-0.20169508457183838,0.7660142183303833,-0.6398182511329651,1,884365284,100.56642974182506,14.329368292994403,0.5467102793432796,train
0.06300000101327896,0.040300000458955765,0.03350000083446503,0.05480000004172325,0.04859999939799309,0.0551999993622303,0.01506092836370569,0.06598985940217972,0.06358381360769272,-0.0036363573744893074,1,809567076,100.57272893240138,14.342065755294039,0.18485445552552704,train
0.27204999327659607,0.20730000734329224,0.03894999995827675,0.06539999693632126,0.07620000094175339,0.28095000982284546,0.353987667304907,-0.016094062477350235,0.5732885599136353,-0.622347354888916,1,801646670,100.57232546946854,14.351424811591526,0.9695846277645586,test
0.04084999859333038,0.023250000551342964,0.023399999365210533,0.037450000643730164,0.03044999949634075,0.02384999953210354,-0.016003103525776618,0.26275116205215454,-0.12154696136713028,0.22185972332954407,1,890789281,100.55895215224875,14.327920889792257,0.7751328233611146,test
0.007400000002235174,0.00860000029206276,0.032600000500679016,0.07150000333786011,0.046799998730421066,0.012299999594688416,-0.08225252604242975,-0.24873094260692596,-0.5837563276290894,0.7064439058303833,1,40190293,100.54742738574956,14.370260734256632,0.9394989415641891,test
0.28049999475479126,0.20319999754428864,0.08240000158548355,0.1387999951839447,0.10019999742507935,0.27300000190734863,0.3438943002324795,0.013550122268497944,0.46302253007888794,-0.3258863687515259,1,844790879,100.53659664969929,14.361133791651659,0.8948273504276488,test
0.15539999306201935,0.08169999718666077,0.019500000402331352,0.04360000044107437,0.029200000688433647,0.24860000610351562,0.42933741179549506,-0.23069310188293457,0.7897768020629883,-0.7015742659568787,1,810481726,100.56892449306417,14.34290183284002,0.5978999788110851,train
